,Unnamed: 0,Airline,Journey_date,From,To,Dtime,Atime,Stops,Price
1858,16,SpiceJet,16/07/2022,Bengaluru,New Delhi,21:50,00:35,Non stop,"₹ 9,679"
1859,17,IndiGo,16/07/2022,Bengaluru,New Delhi,22:05,00:45,Non stop,"₹ 9,679"
1860,18,AirAsia,16/07/2022,Bengaluru,New Delhi,22:30,01:20,Non stop,"₹ 9,679"
1861,19,AirAsia,16/07/2022,Bengaluru,New Delhi,03:35,09:05,1 stop via Pune,"₹ 9,679"
1862,20,AirAsia,16/07/2022,Bengaluru,New Delhi,06:10,08:55,Non stop,"₹ 9,921"
1863,21,Vistara,16/07/2022,Bengaluru,New Delhi,18:45,21:25,Non stop,"₹ 9,994"
1864,22,IndiGo,16/07/2022,Bengaluru,New Delhi,16:30,19:15,Non stop,"₹ 10,572"
1865,23,IndiGo,16/07/2022,Bengaluru,New Delhi,06:00,08:45,Non stop,"₹ 10,782"
1866,24,IndiGo,16/07/2022,Bengaluru,New Delhi,14:55,17:45,Non stop,"₹ 10,782"
1867,25,Vistara,16/07/2022,Bengaluru,New Delhi,08:00,10:40,Non stop,"₹ 10,939"
1868,26,Vistara,16/07/2022,Bengaluru,New Delhi,09:45,12:40,Non stop,"₹ 10,939"
1869,27,IndiGo,16/07/2022,Bengaluru,New Delhi,07:45,10:40,Non stop,"₹ 11,097"
1870,28,IndiGo,16/07/2022,Bengaluru,New Delhi,09:20,12:10,Non stop,"₹ 11,097"
1871,29,IndiGo,16/07/2022,Bengaluru,New Delhi,18:50,23:30,1 stop via Hyderabad,"₹ 11,301"
1872,30,IndiGo,16/07/2022,Bengaluru,New Delhi,11:45,14:40,Non stop,"₹ 11,779"
1873,31,IndiGo,16/07/2022,Bengaluru,New Delhi,13:55,16:40,Non stop,"₹ 11,779"
1874,32,AirAsia,16/07/2022,Bengaluru,New Delhi,11:15,13:55,Non stop,"₹ 13,038"
1875,33,Air India,16/07/2022,Bengaluru,New Delhi,13:20,15:45,Non stop,"₹ 14,089"
1876,34,"Star Air, Air India",16/07/2022,Bengaluru,New Delhi,07:05,12:20,1 stop via Hyderabad,"₹ 14,284"
1877,35,Vistara,16/07/2022,Bengaluru,New Delhi,11:30,14:20,Non stop,"₹ 14,614"
1878,36,Air India,16/07/2022,Bengaluru,New Delhi,10:00,12:50,Non stop,"₹ 15,139"
1879,37,Air India,16/07/2022,Bengaluru,New Delhi,17:00,19:50,Non stop,"₹ 15,139"
1880,0,IndiGo,17/07/2022,Bengaluru,New Delhi,10:20,15:55,1 stop via Dehradun,"₹ 9,574"
1881,1,Vistara,17/07/2022,Bengaluru,New Delhi,07:00,09:40,Non stop,"₹ 9,677"
1882,2,IndiGo,17/07/2022,Bengaluru,New Delhi,00:45,03:30,Non stop,"₹ 9,679"
1883,3,IndiGo,17/07/2022,Bengaluru,New Delhi,04:40,07:25,Non stop,"₹ 9,679"
1884,4,Go First,17/07/2022,Bengaluru,New Delhi,05:45,08:25,Non stop,"₹ 9,679"
1885,5,SpiceJet,17/07/2022,Bengaluru,New Delhi,05:55,08:25,Non stop,"₹ 9,679"
1886,6,IndiGo,17/07/2022,Bengaluru,New Delhi,06:00,08:45,Non stop,"₹ 9,679"
1887,7,AirAsia,17/07/2022,Bengaluru,New Delhi,06:10,08:55,Non stop,"₹ 9,679"
1888,8,Air India,17/07/2022,Bengaluru,New Delhi,06:10,08:55,Non stop,"₹ 9,679"
1889,9,IndiGo,17/07/2022,Bengaluru,New Delhi,07:45,10:40,Non stop,"₹ 9,679"
1890,10,AirAsia,17/07/2022,Bengaluru,New Delhi,18:15,21:10,Non stop,"₹ 9,679"
1891,11,IndiGo,17/07/2022,Bengaluru,New Delhi,19:15,22:00,Non stop,"₹ 9,679"
1892,12,AirAsia,17/07/2022,Bengaluru,New Delhi,19:25,22:15,Non stop,"₹ 9,679"
1893,13,IndiGo,17/07/2022,Bengaluru,New Delhi,20:30,23:15,Non stop,"₹ 9,679"
1894,14,Go First,17/07/2022,Bengaluru,New Delhi,21:00,23:45,Non stop,"₹ 9,679"
1895,15,SpiceJet,17/07/2022,Bengaluru,New Delhi,21:50,00:35,Non stop,"₹ 9,679"
1896,16,IndiGo,17/07/2022,Bengaluru,New Delhi,22:05,00:45,Non stop,"₹ 9,679"
1897,17,AirAsia,17/07/2022,Bengaluru,New Delhi,22:30,01:20,Non stop,"₹ 9,679"
1898,18,AirAsia,17/07/2022,Bengaluru,New Delhi,03:35,09:05,1 stop via Pune,"₹ 9,679"
1899,19,IndiGo,17/07/2022,Bengaluru,New Delhi,09:20,12:10,Non stop,"₹ 10,200"
1900,20,Vistara,17/07/2022,Bengaluru,New Delhi,08:00,10:40,Non stop,"₹ 10,414"
1901,21,Air India,17/07/2022,Bengaluru,New Delhi,21:20,00:10,Non stop,"₹ 10,414"
1902,22,Vistara,17/07/2022,Bengaluru,New Delhi,21:15,23:45,Non stop,"₹ 10,939"
1903,23,IndiGo,17/07/2022,Bengaluru,New Delhi,11:45,14:40,Non stop,"₹ 11,307"
1904,24,Vistara,17/07/2022,Bengaluru,New Delhi,19:40,22:20,Non stop,"₹ 11,464"
1905,25,Vistara,17/07/2022,Bengaluru,New Delhi,18:45,21:25,Non stop,"₹ 12,199"
1906,26,AirAsia,17/07/2022,Bengaluru,New Delhi,11:15,13:55,Non stop,"₹ 13,038"
1907,27,Go First,17/07/2022,Bengaluru,New Delhi,15:45,19:55,1 stop via Goa,"₹ 13,161"
1908,28,Vistara,17/07/2022,Bengaluru,New Delhi,11:30,14:20,Non stop,"₹ 13,249"
1909,29,Vistara,17/07/2022,Bengaluru,New Delhi,17:45,20:20,Non stop,"₹ 13,249"
1910,30,IndiGo,17/07/2022,Bengaluru,New Delhi,14:55,17:45,Non stop,"₹ 14,250"
1911,31,IndiGo,17/07/2022,Bengaluru,New Delhi,18:00,20:45,Non stop,"₹ 15,108"
1912,32,Air India,17/07/2022,Bengaluru,New Delhi,10:00,12:50,Non stop,"₹ 15,139"
1913,33,IndiGo,17/07/2022,Bengaluru,New Delhi,13:55,16:40,Non stop,"₹ 16,819"
1914,34,IndiGo,17/07/2022,Bengaluru,New Delhi,16:30,19:15,Non stop,"₹ 16,819"
1915,35,Air India,17/07/2022,Bengaluru,New Delhi,13:20,15:45,Non stop,"₹ 20,599"
1916,36,Air India,17/07/2022,Bengaluru,New Delhi,17:00,19:50,Non stop,"₹ 20,599"
1917,0,IndiGo,18/07/2022,Bengaluru,New Delhi,10:20,15:55,1 stop via Dehradun,"₹ 9,574"
1918,1,Vistara,18/07/2022,Bengaluru,New Delhi,07:00,09:40,Non stop,"₹ 9,678"
1919,2,IndiGo,18/07/2022,Bengaluru,New Delhi,00:45,03:30,Non stop,"₹ 9,679"
1920,3,IndiGo,18/07/2022,Bengaluru,New Delhi,04:40,07:25,Non stop,"₹ 9,679"
1921,4,Go First,18/07/2022,Bengaluru,New Delhi,05:45,08:25,Non stop,"₹ 9,679"
1922,5,SpiceJet,18/07/2022,Bengaluru,New Delhi,05:55,08:35,Non stop,"₹ 9,679"
1923,6,IndiGo,18/07/2022,Bengaluru,New Delhi,06:00,08:45,Non stop,"₹ 9,679"
1924,7,Air India,18/07/2022,Bengaluru,New Delhi,06:10,08:55,Non stop,"₹ 9,679"
1925,8,IndiGo,18/07/2022,Bengaluru,New Delhi,07:45,10:40,Non stop,"₹ 9,679"
1926,9,IndiGo,18/07/2022,Bengaluru,New Delhi,09:20,12:10,Non stop,"₹ 9,679"
1927,10,Air India,18/07/2022,Bengaluru,New Delhi,10:00,12:50,Non stop,"₹ 9,679"
1928,11,IndiGo,18/07/2022,Bengaluru,New Delhi,11:45,14:40,Non stop,"₹ 9,679"
1929,12,IndiGo,18/07/2022,Bengaluru,New Delhi,13:55,16:40,Non stop,"₹ 9,679"
1930,13,IndiGo,18/07/2022,Bengaluru,New Delhi,14:55,17:45,Non stop,"₹ 9,679"
1931,14,IndiGo,18/07/2022,Bengaluru,New Delhi,16:30,19:15,Non stop,"₹ 9,679"
1932,15,Air India,18/07/2022,Bengaluru,New Delhi,17:00,19:50,Non stop,"₹ 9,679"
1933,16,IndiGo,18/07/2022,Bengaluru,New Delhi,18:00,20:45,Non stop,"₹ 9,679"
1934,17,AirAsia,18/07/2022,Bengaluru,New Delhi,18:15,21:10,Non stop,"₹ 9,679"
1935,18,IndiGo,18/07/2022,Bengaluru,New Delhi,19:15,22:00,Non stop,"₹ 9,679"
1936,19,IndiGo,18/07/2022,Bengaluru,New Delhi,20:30,23:15,Non stop,"₹ 9,679"
1937,20,Go First,18/07/2022,Bengaluru,New Delhi,21:00,23:45,Non stop,"₹ 9,679"
1938,21,Air India,18/07/2022,Bengaluru,New Delhi,21:20,00:10,Non stop,"₹ 9,679"
1939,22,SpiceJet,18/07/2022,Bengaluru,New Delhi,21:50,00:35,Non stop,"₹ 9,679"
1940,23,IndiGo,18/07/2022,Bengaluru,New Delhi,22:05,00:45,Non stop,"₹ 9,679"
1941,24,AirAsia,18/07/2022,Bengaluru,New Delhi,22:30,01:20,Non stop,"₹ 9,679"
1942,25,AirAsia,18/07/2022,Bengaluru,New Delhi,03:35,09:05,1 stop via Pune,"₹ 9,679"
1943,26,Vistara,18/07/2022,Bengaluru,New Delhi,19:40,22:20,Non stop,"₹ 9,994"
1944,27,AirAsia,18/07/2022,Bengaluru,New Delhi,11:15,13:55,Non stop,"₹ 10,201"
1945,28,Vistara,18/07/2022,Bengaluru,New Delhi,09:45,12:40,Non stop,"₹ 10,414"
1946,29,Air India,18/07/2022,Bengaluru,New Delhi,13:20,15:45,Non stop,"₹ 10,414"
1947,30,Vistara,18/07/2022,Bengaluru,New Delhi,21:15,23:45,Non stop,"₹ 10,414"
1948,31,Vistara,18/07/2022,Bengaluru,New Delhi,18:45,21:25,Non stop,"₹ 10,415"
1949,32,Vistara,18/07/2022,Bengaluru,New Delhi,11:30,14:20,Non stop,"₹ 10,939"
1950,33,Vistara,18/07/2022,Bengaluru,New Delhi,17:45,20:20,Non stop,"₹ 10,939"
1951,34,Vistara,18/07/2022,Bengaluru,New Delhi,08:00,10:40,Non stop,"₹ 10,940"
1952,35,Go First,18/07/2022,Bengaluru,New Delhi,15:45,19:55,1 stop via Goa,"₹ 13,161"
1953,0,IndiGo,19/07/2022,Bengaluru,New Delhi,10:20,15:55,1 stop via Dehradun,"₹ 9,574"
1954,1,Vistara,19/07/2022,Bengaluru,New Delhi,08:00,10:40,Non stop,"₹ 9,677"
1955,2,Vistara,19/07/2022,Bengaluru,New Delhi,19:40,22:20,Non stop,"₹ 9,677"
1956,3,Vistara,19/07/2022,Bengaluru,New Delhi,21:15,23:45,Non stop,"₹ 9,677"
1957,4,IndiGo,19/07/2022,Bengaluru,New Delhi,00:45,03:30,Non stop,"₹ 9,679"
1958,5,IndiGo,19/07/2022,Bengaluru,New Delhi,04:40,07:25,Non stop,"₹ 9,679"
1959,6,Go First,19/07/2022,Bengaluru,New Delhi,05:45,08:25,Non stop,"₹ 9,679"
1960,7,SpiceJet,19/07/2022,Bengaluru,New Delhi,05:55,08:35,Non stop,"₹ 9,679"
1961,8,IndiGo,19/07/2022,Bengaluru,New Delhi,06:00,08:45,Non stop,"₹ 9,679"
1962,9,Air India,19/07/2022,Bengaluru,New Delhi,06:10,08:55,Non stop,"₹ 9,679"
1963,10,IndiGo,19/07/2022,Bengaluru,New Delhi,07:45,10:40,Non stop,"₹ 9,679"
1964,11,IndiGo,19/07/2022,Bengaluru,New Delhi,09:20,12:10,Non stop,"₹ 9,679"
1965,12,Air India,19/07/2022,Bengaluru,New Delhi,10:00,12:50,Non stop,"₹ 9,679"
1966,13,AirAsia,19/07/2022,Bengaluru,New Delhi,11:15,13:55,Non stop,"₹ 9,679"
1967,14,IndiGo,19/07/2022,Bengaluru,New Delhi,11:45,14:40,Non stop,"₹ 9,679"
1968,15,IndiGo,19/07/2022,Bengaluru,New Delhi,13:55,16:40,Non stop,"₹ 9,679"
1969,16,IndiGo,19/07/2022,Bengaluru,New Delhi,14:55,17:45,Non stop,"₹ 9,679"
1970,17,IndiGo,19/07/2022,Bengaluru,New Delhi,16:30,19:15,Non stop,"₹ 9,679"
1971,18,Air India,19/07/2022,Bengaluru,New Delhi,17:10,19:50,Non stop,"₹ 9,679"
1972,19,IndiGo,19/07/2022,Bengaluru,New Delhi,18:00,20:45,Non stop,"₹ 9,679"
1973,20,AirAsia,19/07/2022,Bengaluru,New Delhi,18:15,21:10,Non stop,"₹ 9,679"
1974,21,IndiGo,19/07/2022,Bengaluru,New Delhi,19:15,22:00,Non stop,"₹ 9,679"
1975,22,IndiGo,19/07/2022,Bengaluru,New Delhi,20:30,23:15,Non stop,"₹ 9,679"
1976,23,Go First,19/07/2022,Bengaluru,New Delhi,21:00,23:45,Non stop,"₹ 9,679"
1977,24,Air India,19/07/2022,Bengaluru,New Delhi,21:20,00:10,Non stop,"₹ 9,679"
1978,25,SpiceJet,19/07/2022,Bengaluru,New Delhi,21:50,00:35,Non stop,"₹ 9,679"
1979,26,IndiGo,19/07/2022,Bengaluru,New Delhi,22:05,00:45,Non stop,"₹ 9,679"
1980,27,AirAsia,19/07/2022,Bengaluru,New Delhi,22:30,01:20,Non stop,"₹ 9,679"
1981,28,AirAsia,19/07/2022,Bengaluru,New Delhi,03:35,09:05,1 stop via Pune,"₹ 9,679"
1982,29,Vistara,19/07/2022,Bengaluru,New Delhi,09:45,12:40,Non stop,"₹ 9,994"
1983,30,Vistara,19/07/2022,Bengaluru,New Delhi,11:30,14:20,Non stop,"₹ 9,994"
1984,31,Vistara,19/07/2022,Bengaluru,New Delhi,18:45,21:25,Non stop,"₹ 9,994"
1985,32,Vistara,19/07/2022,Bengaluru,New Delhi,07:00,09:40,Non stop,"₹ 10,414"
1986,33,Vistara,19/07/2022,Bengaluru,New Delhi,17:45,20:20,Non stop,"₹ 10,414"
1987,0,IndiGo,20/07/2022,Bengaluru,New Delhi,10:20,15:55,1 stop via Dehradun,"₹ 9,574"
1988,1,Vistara,20/07/2022,Bengaluru,New Delhi,21:15,23:45,Non stop,"₹ 9,677"
1989,2,IndiGo,20/07/2022,Bengaluru,New Delhi,00:45,03:30,Non stop,"₹ 9,679"
1990,3,IndiGo,20/07/2022,Bengaluru,New Delhi,04:40,07:25,Non stop,"₹ 9,679"
1991,4,Go First,20/07/2022,Bengaluru,New Delhi,05:45,08:25,Non stop,"₹ 9,679"
1992,5,SpiceJet,20/07/2022,Bengaluru,New Delhi,05:55,08:25,Non stop,"₹ 9,679"
1993,6,IndiGo,20/07/2022,Bengaluru,New Delhi,06:00,08:45,Non stop,"₹ 9,679"
1994,7,Air India,20/07/2022,Bengaluru,New Delhi,06:10,08:55,Non stop,"₹ 9,679"
1995,8,IndiGo,20/07/2022,Bengaluru,New Delhi,07:45,10:40,Non stop,"₹ 9,679"
1996,9,IndiGo,20/07/2022,Bengaluru,New Delhi,09:20,12:10,Non stop,"₹ 9,679"
1997,10,Air India,20/07/2022,Bengaluru,New Delhi,10:00,12:50,Non stop,"₹ 9,679"
1998,11,AirAsia,20/07/2022,Bengaluru,New Delhi,11:15,13:55,Non stop,"₹ 9,679"
1999,12,IndiGo,20/07/2022,Bengaluru,New Delhi,11:45,14:40,Non stop,"₹ 9,679"
2000,13,Air India,20/07/2022,Bengaluru,New Delhi,13:20,15:45,Non stop,"₹ 9,679"
2001,14,IndiGo,20/07/2022,Bengaluru,New Delhi,13:55,16:40,Non stop,"₹ 9,679"
2002,15,IndiGo,20/07/2022,Bengaluru,New Delhi,14:55,17:45,Non stop,"₹ 9,679"
2003,16,IndiGo,20/07/2022,Bengaluru,New Delhi,16:30,19:15,Non stop,"₹ 9,679"
2004,17,Air India,20/07/2022,Bengaluru,New Delhi,17:00,19:50,Non stop,"₹ 9,679"
2005,18,IndiGo,20/07/2022,Bengaluru,New Delhi,18:00,20:45,Non stop,"₹ 9,679"
2006,19,AirAsia,20/07/2022,Bengaluru,New Delhi,18:15,21:10,Non stop,"₹ 9,679"
2007,20,IndiGo,20/07/2022,Bengaluru,New Delhi,19:15,22:00,Non stop,"₹ 9,679"
2008,21,IndiGo,20/07/2022,Bengaluru,New Delhi,20:30,23:15,Non stop,"₹ 9,679"
2009,22,Go First,20/07/2022,Bengaluru,New Delhi,21:00,23:45,Non stop,"₹ 9,679"
2010,23,Air India,20/07/2022,Bengaluru,New Delhi,21:20,00:10,Non stop,"₹ 9,679"
2011,24,SpiceJet,20/07/2022,Bengaluru,New Delhi,21:50,00:35,Non stop,"₹ 9,679"
2012,25,IndiGo,20/07/2022,Bengaluru,New Delhi,22:05,00:45,Non stop,"₹ 9,679"
2013,26,AirAsia,20/07/2022,Bengaluru,New Delhi,22:30,01:20,Non stop,"₹ 9,679"
2014,27,IndiGo,20/07/2022,Bengaluru,New Delhi,23:10,02:00,Non stop,"₹ 9,679"
2015,28,AirAsia,20/07/2022,Bengaluru,New Delhi,03:35,09:05,1 stop via Pune,"₹ 9,679"
2016,29,Vistara,20/07/2022,Bengaluru,New Delhi,09:45,12:40,Non stop,"₹ 9,994"
2017,30,Vistara,20/07/2022,Bengaluru,New Delhi,11:30,14:20,Non stop,"₹ 9,994"
2018,31,Vistara,20/07/2022,Bengaluru,New Delhi,19:40,22:20,Non stop,"₹ 9,994"
2019,32,Vistara,20/07/2022,Bengaluru,New Delhi,07:00,09:40,Non stop,"₹ 10,414"
2020,33,Vistara,20/07/2022,Bengaluru,New Delhi,08:00,10:40,Non stop,"₹ 10,939"
2021,34,Vistara,20/07/2022,Bengaluru,New Delhi,18:45,21:25,Non stop,"₹ 10,939"
2022,35,Vistara,20/07/2022,Bengaluru,New Delhi,17:45,20:20,Non stop,"₹ 11,464"
2023,0,Air India,15/07/2022,Mumbai,Goa,21:00,22:20,Non stop,"₹ 4,893"
2024,1,Go First,15/07/2022,Mumbai,Goa,15:20,16:45,Non stop,"₹ 5,942"
2025,2,SpiceJet,15/07/2022,Mumbai,Goa,15:35,17:05,Non stop,"₹ 5,942"
2026,3,Air India,15/07/2022,Mumbai,Goa,21:00,22:20,Non stop,"₹ 4,263"
2027,4,Go First,15/07/2022,Mumbai,Goa,16:30,17:55,Non stop,"₹ 5,942"
2028,5,IndiGo,15/07/2022,Mumbai,Goa,04:55,06:15,Non stop,"₹ 5,943"
2029,6,IndiGo,15/07/2022,Mumbai,Goa,14:00,15:15,Non stop,"₹ 5,943"
2030,7,IndiGo,15/07/2022,Mumbai,Goa,16:55,18:10,Non stop,"₹ 5,943"
2031,8,IndiGo,15/07/2022,Mumbai,Goa,22:20,23:20,Non stop,"₹ 5,943"
2032,9,AirAsia,15/07/2022,Mumbai,Goa,20:40,22:00,Non stop,"₹ 5,944"
2033,10,Air India,15/07/2022,Mumbai,Goa,13:25,14:35,Non stop,"₹ 6,626"
2034,11,Air India,15/07/2022,Mumbai,Goa,05:05,06:20,Non stop,"₹ 7,361"
2035,12,SpiceJet,15/07/2022,Mumbai,Goa,20:35,12:50,1 stop via Surat,"₹ 10,777"
2036,13,SpiceJet,15/07/2022,Mumbai,Goa,11:15,12:55,Non stop,"₹ 11,928"
2037,14,IndiGo,15/07/2022,Mumbai,Goa,11:25,12:40,Non stop,"₹ 11,928"
2038,15,Go First,15/07/2022,Mumbai,Goa,11:30,12:45,Non stop,"₹ 11,928"
2039,16,Vistara,15/07/2022,Mumbai,Goa,16:00,14:05,1 stop via Bengaluru,"₹ 14,601"
2040,17,Vistara,15/07/2022,Mumbai,Goa,11:25,12:45,Non stop,"₹ 17,738"
2041,18,Vistara,15/07/2022,Mumbai,Goa,07:30,13:50,1 stop via New Delhi,"₹ 20,116"
2042,0,Alliance Air,16/07/2022,Mumbai,Goa,19:05,20:25,Non stop,"₹ 4,263"
2043,1,Air India,16/07/2022,Mumbai,Goa,21:00,22:20,Non stop,"₹ 4,893"
2044,2,Air India,16/07/2022,Mumbai,Goa,05:05,06:20,Non stop,"₹ 5,418"
2045,3,Air India,16/07/2022,Mumbai,Goa,13:25,14:35,Non stop,"₹ 5,418"
2046,4,Go First,16/07/2022,Mumbai,Goa,11:30,12:45,Non stop,"₹ 5,942"
2047,5,Go First,16/07/2022,Mumbai,Goa,15:20,16:45,Non stop,"₹ 5,942"
2048,6,SpiceJet,16/07/2022,Mumbai,Goa,15:35,17:05,Non stop,"₹ 5,942"
2049,7,Go First,16/07/2022,Mumbai,Goa,16:30,17:55,Non stop,"₹ 5,942"
2050,8,SpiceJet,16/07/2022,Mumbai,Goa,20:35,12:50,1 stop via Surat,"₹ 5,942"
2051,9,IndiGo,16/07/2022,Mumbai,Goa,04:55,06:15,Non stop,"₹ 5,943"
2052,10,IndiGo,16/07/2022,Mumbai,Goa,14:00,15:15,Non stop,"₹ 5,943"
2053,11,IndiGo,16/07/2022,Mumbai,Goa,16:55,18:10,Non stop,"₹ 5,943"
2054,12,IndiGo,16/07/2022,Mumbai,Goa,22:20,23:20,Non stop,"₹ 5,943"
2055,13,AirAsia,16/07/2022,Mumbai,Goa,20:40,22:00,Non stop,"₹ 5,944"
2056,14,IndiGo,16/07/2022,Mumbai,Goa,11:25,12:40,Non stop,"₹ 6,363"
2057,15,Vistara,16/07/2022,Mumbai,Goa,11:25,12:45,Non stop,"₹ 7,098"
2058,16,SpiceJet,16/07/2022,Mumbai,Goa,11:15,12:55,Non stop,"₹ 7,518"
2059,17,AirAsia,16/07/2022,Mumbai,Goa,21:20,06:40,1 stop via Bengaluru,"₹ 7,624"
2060,0,Alliance Air,17/07/2022,Mumbai,Goa,19:30,20:55,Non stop,"₹ 4,263"
2061,1,Air India,17/07/2022,Mumbai,Goa,21:00,22:20,Non stop,"₹ 4,893"
2062,2,Air India,17/07/2022,Mumbai,Goa,05:05,06:20,Non stop,"₹ 5,418"
2063,3,Vistara,17/07/2022,Mumbai,Goa,06:30,07:50,Non stop,"₹ 5,941"
2064,4,Vistara,17/07/2022,Mumbai,Goa,11:25,12:45,Non stop,"₹ 5,941"
2065,5,Go First,17/07/2022,Mumbai,Goa,08:35,10:00,Non stop,"₹ 5,942"
2066,6,SpiceJet,17/07/2022,Mumbai,Goa,11:15,12:55,Non stop,"₹ 5,942"
2067,7,Go First,17/07/2022,Mumbai,Goa,11:30,12:45,Non stop,"₹ 5,942"
2068,8,Go First,17/07/2022,Mumbai,Goa,15:20,16:45,Non stop,"₹ 5,942"
2069,9,SpiceJet,17/07/2022,Mumbai,Goa,15:35,17:05,Non stop,"₹ 5,942"
2070,10,Go First,17/07/2022,Mumbai,Goa,16:30,17:55,Non stop,"₹ 5,942"
2071,11,SpiceJet,17/07/2022,Mumbai,Goa,20:35,12:50,1 stop via Surat,"₹ 5,942"
2072,12,IndiGo,17/07/2022,Mumbai,Goa,04:55,06:15,Non stop,"₹ 5,943"
2073,13,IndiGo,17/07/2022,Mumbai,Goa,11:25,12:40,Non stop,"₹ 5,943"
2074,14,Air India,17/07/2022,Mumbai,Goa,13:25,14:35,Non stop,"₹ 5,943"
2075,15,IndiGo,17/07/2022,Mumbai,Goa,14:00,15:15,Non stop,"₹ 5,943"
2076,16,IndiGo,17/07/2022,Mumbai,Goa,16:55,18:10,Non stop,"₹ 5,943"
2077,17,IndiGo,17/07/2022,Mumbai,Goa,22:20,23:20,Non stop,"₹ 5,943"
2078,18,AirAsia,17/07/2022,Mumbai,Goa,20:40,22:00,Non stop,"₹ 5,944"
2079,19,Vistara,17/07/2022,Mumbai,Goa,07:00,14:05,1 stop via Bengaluru,"₹ 12,659"
2080,0,Alliance Air,18/07/2022,Mumbai,Goa,19:05,20:25,Non stop,"₹ 4,263"
2081,1,SpiceJet,18/07/2022,Mumbai,Goa,11:15,12:55,Non stop,"₹ 5,942"
2082,2,Go First,18/07/2022,Mumbai,Goa,11:30,12:45,Non stop,"₹ 5,942"
2083,3,Go First,18/07/2022,Mumbai,Goa,15:20,16:45,Non stop,"₹ 5,942"
2084,4,SpiceJet,18/07/2022,Mumbai,Goa,15:35,17:05,Non stop,"₹ 5,942"
2085,5,Go First,18/07/2022,Mumbai,Goa,16:30,17:55,Non stop,"₹ 5,942"
2086,6,SpiceJet,18/07/2022,Mumbai,Goa,20:35,12:50,1 stop via Surat,"₹ 5,942"
2087,7,IndiGo,18/07/2022,Mumbai,Goa,04:55,06:15,Non stop,"₹ 5,943"
2088,8,Air India,18/07/2022,Mumbai,Goa,05:05,06:20,Non stop,"₹ 5,943"
2089,9,Air India,18/07/2022,Mumbai,Goa,13:25,14:35,Non stop,"₹ 5,943"
2090,10,IndiGo,18/07/2022,Mumbai,Goa,14:00,15:15,Non stop,"₹ 5,943"
2091,11,IndiGo,18/07/2022,Mumbai,Goa,16:55,18:10,Non stop,"₹ 5,943"
2092,12,Air India,18/07/2022,Mumbai,Goa,21:00,22:20,Non stop,"₹ 5,943"
2093,13,IndiGo,18/07/2022,Mumbai,Goa,22:20,23:20,Non stop,"₹ 5,943"
2094,14,AirAsia,18/07/2022,Mumbai,Goa,20:40,22:00,Non stop,"₹ 5,944"
2095,15,IndiGo,18/07/2022,Mumbai,Goa,11:25,12:40,Non stop,"₹ 6,153"
2096,16,Vistara,18/07/2022,Mumbai,Goa,11:25,12:45,Non stop,"₹ 6,573"
2097,17,Vistara,18/07/2022,Mumbai,Goa,21:30,14:05,1 stop via Bengaluru,"₹ 12,871"
2098,0,Alliance Air,19/07/2022,Mumbai,Goa,19:05,20:25,Non stop,"₹ 4,263"
2099,1,Go First,19/07/2022,Mumbai,Goa,11:30,12:45,Non stop,"₹ 5,942"
2100,2,Go First,19/07/2022,Mumbai,Goa,15:20,16:45,Non stop,"₹ 5,942"
2101,3,SpiceJet,19/07/2022,Mumbai,Goa,15:35,17:05,Non stop,"₹ 5,942"
2102,4,Go First,19/07/2022,Mumbai,Goa,16:30,17:55,Non stop,"₹ 5,942"
2103,5,IndiGo,19/07/2022,Mumbai,Goa,04:55,06:15,Non stop,"₹ 5,943"
2104,6,Air India,19/07/2022,Mumbai,Goa,05:05,06:20,Non stop,"₹ 5,943"
2105,7,IndiGo,19/07/2022,Mumbai,Goa,11:25,12:40,Non stop,"₹ 5,943"
2106,8,Air India,19/07/2022,Mumbai,Goa,13:25,14:35,Non stop,"₹ 5,943"
2107,9,IndiGo,19/07/2022,Mumbai,Goa,14:00,15:15,Non stop,"₹ 5,943"
2108,10,IndiGo,19/07/2022,Mumbai,Goa,16:55,18:10,Non stop,"₹ 5,943"
2109,11,Air India,19/07/2022,Mumbai,Goa,21:00,22:20,Non stop,"₹ 5,943"
2110,12,IndiGo,19/07/2022,Mumbai,Goa,22:20,23:20,Non stop,"₹ 5,943"
2111,13,AirAsia,19/07/2022,Mumbai,Goa,21:30,22:50,Non stop,"₹ 5,944"
2112,14,Vistara,19/07/2022,Mumbai,Goa,11:25,12:45,Non stop,"₹ 6,258"
2113,15,SpiceJet,19/07/2022,Mumbai,Goa,20:35,12:50,1 stop via Surat,"₹ 9,609"
2114,0,Alliance Air,20/07/2022,Mumbai,Goa,19:30,20:55,Non stop,"₹ 4,788"
2115,1,Go First,20/07/2022,Mumbai,Goa,11:30,12:45,Non stop,"₹ 5,942"
2116,2,Go First,20/07/2022,Mumbai,Goa,15:20,16:45,Non stop,"₹ 5,942"
2117,3,Alliance Air,20/07/2022,Mumbai,Goa,19:05,20:25,Non stop,"₹ 4,263"
2118,4,SpiceJet,20/07/2022,Mumbai,Goa,15:35,17:05,Non stop,"₹ 5,942"
2119,5,SpiceJet,20/07/2022,Mumbai,Goa,20:35,12:50,1 stop via Surat,"₹ 5,942"
2120,6,IndiGo,20/07/2022,Mumbai,Goa,04:55,06:15,Non stop,"₹ 5,943"
2121,7,Air India,20/07/2022,Mumbai,Goa,05:05,06:20,Non stop,"₹ 5,943"
